# static_avoidance_node debug log started 20260816_153533
1786862137.857 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.57 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862353.509 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.70 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862354.061 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.91 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862354.570 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.86 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862355.112 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=22.71 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862355.627 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862356.156 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.71 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862356.664 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=27.23 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862357.204 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.03 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862357.772 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=30.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862358.293 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=32.23 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862358.802 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=34.31 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862359.307 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.54 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862359.849 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.05 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862360.350 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.41 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862360.862 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=6.09 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862361.400 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.94 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862361.912 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.61 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862362.413 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=10.97 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862362.966 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.39 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862363.508 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.62 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862364.061 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.57 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862364.565 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.29 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862365.102 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.20 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862365.618 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.30 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862366.162 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.30 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862366.702 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.92 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862367.259 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.79 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862367.806 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.12 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862368.309 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.76 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862368.810 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.74 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862369.361 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=30.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862369.913 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=32.26 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862370.430 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=34.39 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862370.951 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.74 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862371.463 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.22 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=12.0 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862371.968 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.55 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862372.512 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=6.38 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862373.017 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=8.10 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862373.562 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.93 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862374.100 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.28 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862374.605 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.51 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862375.110 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.70 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862375.614 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862376.175 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.24 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=17.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862376.706 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.25 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862377.258 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.79 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862377.795 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.56 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=4.0 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862378.310 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=22.32 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862378.811 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=24.07 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862379.323 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.47 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862379.866 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.98 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862380.371 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862380.913 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=30.29 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862381.416 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.90 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862381.977 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=34.10 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862382.509 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.70 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862383.065 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862383.601 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.57 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862384.112 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=6.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862384.618 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=8.04 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862385.150 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.93 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862385.652 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.09 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862386.153 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.40 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862386.659 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.51 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862387.212 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.42 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862387.761 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.22 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862388.302 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.08 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862388.808 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862389.308 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.13 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862389.860 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.26 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=3.9 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862390.400 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.24 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862390.950 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.30 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862391.456 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.29 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862391.959 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.46 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862392.460 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.57 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862393.002 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.67 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862393.508 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.70 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862394.050 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.80 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.5 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862394.600 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.86 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862395.104 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.87 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862395.616 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862396.156 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862396.662 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862397.164 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862397.706 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862398.252 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862398.754 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.5 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862399.262 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.89 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862399.774 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.87 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862400.307 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862400.835 [STATIC_AVOID] obs_id=48 obs_dist=3.84m obs_s=22.66 ego_s=18.82 side=LEFT | left_clearance=0.76 right_clearance=-0.09 candidate_valid=true rung=0 | cache_used=false path_age=0.000 path_points=94 planning_time_ms=3.6
1786862401.358 [STATIC_AVOID] obs_id=48 obs_dist=3.85m obs_s=22.67 ego_s=18.82 side=LEFT | left_clearance=0.73 right_clearance=-0.15 candidate_valid=true rung=2 | cache_used=false path_age=0.000 path_points=100 planning_time_ms=20.6
1786862401.861 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862402.362 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862402.904 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862403.454 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.85 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862403.954 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862404.507 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862405.052 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862405.553 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862406.055 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862406.565 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
